file,line,fiscal_year,ein,organization,our_amount,verdict,nearest_disclosure_amount,delta,belongs_to_ein,org_text_merged,pdf_verdict,pdf_line,pdf_amounts,pdf_ein_lines,pdf_text
data/fy24/schedule_c/fy24_appendix_c_youth.csv,582,2024,113287258,"New York Skyriders, Inc.",5000,ein_absent,,,,,pdf_confirms,23445,5000,1,"Williams New York Skyriders, Inc. - Council District 27 113287258 $5,000 Funds will be used for teen programming in the 27th Council District."
data/fy24/schedule_c/fy24_appendix_c_youth.csv,659,2024,113550391,"Renaissance Charter School, The",7500,ein_absent,,,,,pdf_confirms,23633,7500,1,"Krishnan Awakening (TREA) 113550391 $7,500 Awakening (TREA), a program run for teens by teens."
data/fy24/schedule_c/fy24_appendix_c_youth.csv,667,2024,113217121,"Rockaway Artists Alliance, Inc.",20000,ein_absent,,,,,pdf_confirms,23651,20000,1,"Ariola Rockaway Artists Alliance, Inc. 113217121 $20,000 Funds will be used to bring art and cultural programing to the Rockaway Peninsula."
data/fy24/schedule_c/fy24_appendix_c_youth.csv,783,2024,112949074,"Works Little League, Inc.",5000,ein_absent,,,,,pdf_confirms,23933,5000,1,"Ariola Works Little League, Inc. 112949074 $5,000 Funds will be used to purchase equipment and uniforms."
data/fy24/schedule_c/fy24_schedule_c_awards.csv,22,2024,126186140,"Bible Church of Christ, Inc., The",10000,ein_absent,,,,,pdf_confirms,387,10000,1,"Stevens Council District 16 126186140 $10,000 DYCD services in Council District 16"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,43,2024,261422585,"Brothers Care, Inc.",10000,ein_absent,,,,,pdf_confirms,16620,10000,2,"Hanks Brothers Care, Inc. - Monthly Events 261422585 $10,000 DYCD Funding will provide monthly events that assist constituents in the 49th Council District."
data/fy24/schedule_c/fy24_schedule_c_awards.csv,102,2024,112050254,"East Elmhurst Corona Civic Association, Inc.",20000,ein_absent,,,,,pdf_confirms,569,20000,1,"Moya Support & Events - Council District 21 112050254 $20,000 DYCD operations."
data/fy24/schedule_c/fy24_schedule_c_awards.csv,253,2024,821941353,"Seeking Asylum & Finding Empowerment, Inc.",5000,ein_absent,,,,,pdf_confirms,1355,5000,2,"Delegation Seeking Asylum & Finding Empowerment, Inc. 821941353 $5,000 DYCD Funds will support hiring a Vital Services Coordinator (VSC) to provide services and"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,439,2024,821941353,"Seeking Asylum & Finding Empowerment, Inc.",5000,ein_absent,,,,,pdf_confirms,1355,5000,2,"Delegation Seeking Asylum & Finding Empowerment, Inc. 821941353 $5,000 DYCD Funds will support hiring a Vital Services Coordinator (VSC) to provide services and"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,557,2024,112838138,"Turning Point Brooklyn, Inc.",20000,ein_absent,,,,,pdf_confirms,1582,20000,1,"Turning Point Brooklyn, Inc. 11-2838138 $20,000"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,730,2024,473824643,"Promoting Access to Specialized Schools in New York City, Inc.",20000,ein_absent,,,,,pdf_confirms_weak,1966,20000,2,"Williams 47-3824643 $20,000 DYCD"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,849,2024,112631746,"Brookdale Hospital Medical Center, The",15000,ein_absent,,,,,pdf_confirms,2294,15000,2,"Osse Brookdale Hospital Medical Center, The 112631746 $15,000 DHMH Hospital."
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2045,2024,813865472,"Bombazo Dance Company, Inc.",15000,ein_absent,,,,,pdf_confirms,5267,15000,1,"Ayala 81-3865472 $15,000 DYCD"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2423,2024,820993366,"Common Justice, Inc.",15000,ein_absent,,,,,pdf_confirms,6109,15000,1,"Jordan 82-0993366 $15,000 MOCJ"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2933,2024,132725423,Wildcat Service Corporation,185000,ein_absent,,,,,pdf_confirms,7582,185000,18,"Gennaro Wildcat Service Corporation - Cleanup Services - Council District 24 13-2725423 $185,000 DYCD Funds to provide cleanup services to Council District 24."
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2934,2024,132725423,Wildcat Service Corporation,39000,ein_absent,,,,,pdf_confirms,7584,39000,18,"Ariola Wildcat Service Corporation - Cleanup Services - Council District 32 13-2725423 $39,000 DYCD Funds will be used for cleanup services in Council District "
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2935,2024,132725423,Wildcat Service Corporation,120000,ein_absent,,,,,pdf_confirms,7585,120000,18,"Riley Wildcat Service Corporation - Council District 12 13-2725423 $120,000 DYCD Neighborhood cleaning and beautification services throughout Council District 1"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2936,2024,132725423,Wildcat Service Corporation,145000,ein_absent,,,,,pdf_confirms,7587,145000,18,"Sanchez Wildcat Service Corporation - Council District 14 13-2725423 $145,000 DYCD"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2937,2024,132725423,Wildcat Service Corporation,15000,ein_absent,,,,,pdf_confirms,7589,15000,18,"Stevens Wildcat Service Corporation - Council District 16 13-2725423 $15,000 DYCD Funds to support cleanup efforts throughout the corridors of Council District "
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2938,2024,132725423,Wildcat Service Corporation,100000,ein_absent,,,,,pdf_confirms,7591,100000,18,"Salamanca Wildcat Service Corporation - Council District 17 13-2725423 $100,000 DYCD"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2939,2024,132725423,Wildcat Service Corporation,65000,ein_absent,,,,,pdf_confirms,7594,65000,18,"Brooks-Powers Wildcat Service Corporation - Council District 31 13-2725423 $65,000 DYCD"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2940,2024,132725423,Wildcat Service Corporation,130000,ein_absent,,,,,pdf_confirms,7597,130000,18,"Louis Wildcat Service Corporation - Council District 45 13-2725423 $130,000 DYCD litter/debris removal; and any other services identified to in specific corrido"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2941,2024,132725423,Wildcat Service Corporation,40000,ein_absent,,,,,pdf_confirms,7599,40000,18,"Holden Wildcat Service Corporation - Maintain Council District 30 13-2725423 $40,000 DYCD Funds to support Clean Routes and Graffiti Removal in Council District"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2942,2024,132725423,Wildcat Service Corporation,30000,ein_absent,,,,,pdf_confirms_weak,7601,30000,18,"Farias 13-2725423 $30,000 DYCD"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2943,2024,132725423,Wildcat Service Corporation,60000,ein_absent,,,,,pdf_confirms_weak,7604,60000,18,"Lee 13-2725423 $60,000 DYCD Funds will provide Council District 23: Neighborhood Improvement Program."
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2944,2024,132725423,Wildcat Service Corporation,86000,ein_absent,,,,,pdf_confirms,7606,86000,18,"Joseph Wildcat Service Corporation - NYC Cleanup - Council District 40 13-2725423 $86,000 DYCD Funding will support cleanup efforts in Council District 40."
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2945,2024,132725423,Wildcat Service Corporation,40000,ein_absent,,,,,pdf_confirms,7599,40000,18,"Holden Wildcat Service Corporation - Maintain Council District 30 13-2725423 $40,000 DYCD Funds to support Clean Routes and Graffiti Removal in Council District"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,2946,2024,132725423,Wildcat Service Corporation,100000,ein_absent,,,,,pdf_confirms,7591,100000,18,"Salamanca Wildcat Service Corporation - Council District 17 13-2725423 $100,000 DYCD"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,3974,2024,461371336,City University of New York Community Colleges,10000,ein_absent,,,,,pdf_confirms_weak,10512,10000,2,"Ariola 46-1371336 $10,000 DFTA"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,4231,2024,132725423,Wildcat Service Corporation,40000,ein_absent,,,,,pdf_confirms,7599,40000,18,"Holden Wildcat Service Corporation - Maintain Council District 30 13-2725423 $40,000 DYCD Funds to support Clean Routes and Graffiti Removal in Council District"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,4397,2024,020534583,Macaulay Honors College Foundation,10000,ein_absent,,,,,pdf_confirms,11512,10000,1,"Brewer 02-0534583 $10,000 DYCD"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,4411,2024,132949483,"New York Road Runners, Inc.",10000,ein_absent,,,,,pdf_confirms,11542,10000,1,"Sanchez 13-2949483 $10,000 DYCD"
data/fy24/schedule_c/fy24_schedule_c_awards.csv,4776,2024,112631746,"Brookdale Hospital Medical Center, The",50000,ein_absent,,,,,pdf_confirms,12723,50000,2,"Brookdale Hospital Medical Center, The 112631746 $50,000 DHMH To provide funding to support for the Diabetes Center of Excellence."
data/fy24/schedule_c/fy24_schedule_c_awards.csv,4885,2024,311731465,"Exodus Transitional Community, Inc.",35000,ein_absent,,,,,pdf_confirms,13012,35000,1,"Exodus Transitional Community, Inc. - PEACE Plan 311731465 $35,000 DYCD and spiritual well-being."
data/fy24/schedule_c/fy24_schedule_c_awards.csv,5036,2024,134165107,New York City Employment and Training Coalition,25000,ein_absent,,,,,pdf_confirms,13398,25000,1,"New York City Employment and Training Coalition 134165107 $25,000 DYCD that will serve as a one-stop shop for employers seeking talent from the community."
data/fy24/schedule_c/fy24_schedule_c_awards.csv,5200,2024,132725423,Wildcat Service Corporation,50000,ein_absent,,,,,pdf_confirms,13806,50000,18,"Ariola, Holden Wildcat Service Corporation 132725423 $50,000 DYCD Council Districts 30 and 32."
data/fy25/schedule_c/fy25_appendix_a_aging.csv,155,2025,853130678,"Fundacion de Ayuda a las Familias y Envejecientes, Inc.",10000,ein_absent,,,,,pdf_confirms,14023,10000,1,"Sanchez Poverty Prevention Program 853130678 $10,000 To address food insecurity and provide resources to seniors in Council District 14."
data/fy25/schedule_c/fy25_appendix_b_local.csv,12,2025,133371153,122nd Precinct Community Council,5000,ein_absent,,,,,pdf_confirms,14871,5000,1,"Carr 122nd Precinct Community Council 133371153 $5,000 DYCD seasonal events, youth explorers and community meetings."
data/fy25/schedule_c/fy25_appendix_b_local.csv,55,2025,820806280,Alliance Of Bukharian Americans,10000,ein_absent,,,,,pdf_confirms,14975,10000,1,"Gennaro Alliance Of Bukharian Americans 820806280 $10,000 DYCD services, food related services and hosting community seminars in Council District 24."
data/fy25/schedule_c/fy25_appendix_b_local.csv,106,2025,871253908,"Anti Social Productions, Inc.",5000,ein_absent,,,,,pdf_confirms,15098,5000,1,"Powers Anti Social Productions, Inc. - Anti Social Camp 871253908 $5,000 DYCD free songwriting camp."
data/fy25/schedule_c/fy25_appendix_b_local.csv,436,2025,131740443,Cardinal McCloskey School and Home for Children,5871,ein_absent,,,,,pdf_confirms,15884,5871,1,"Stevens Drop-In Center for Homeless & Runaway Youth 131740443 $5,871 DYCD Center."
data/fy25/schedule_c/fy25_appendix_b_local.csv,561,2025,133074369,City Island Community Center,30000,ein_absent,,,,,pdf_confirms,16186,30000,1,"Marmorato City Island Community Center 133074369 $30,000 DYCD To support programming and events held at City Island Community Center."
data/fy25/schedule_c/fy25_appendix_b_local.csv,637,2025,452201993,"Commonwise Education, Inc.",5000,ein_absent,,,,,pdf_confirms_weak,16399,5000,3,"Sanchez Business Development Initiative 452201993 $5,000 DYCD To support BCDI's Worker Cooperative Business Development Initiative."
data/fy25/schedule_c/fy25_appendix_b_local.csv,675,2025,133447662,"Council For Living Music, Inc., The",5000,ein_absent,,,,,pdf_confirms,16487,5000,1,"Bottcher Council For Living Music, Inc., The 133447662 $5,000 DYCD Funds will support programming and operations."
data/fy25/schedule_c/fy25_appendix_b_local.csv,1224,2025,200774906,"Hester Street Collaborative, Inc.",200000,ein_absent,,,,,pdf_confirms_weak,17823,200000,2,"Speaker Won Driven Land Use Vision 200774906 $200,000 DYCD Use Visioning process."
data/fy25/schedule_c/fy25_appendix_b_local.csv,1288,2025,843965258,"Infusion Media Group, Inc.",10000,ein_absent,,,,,pdf_confirms,17979,10000,1,"Banks Infusion Media Group, Inc. - Food Distribution Program 843965258 $10,000 DYCD Group's Food Distribution Program."
data/fy25/schedule_c/fy25_appendix_b_local.csv,1456,2025,812630457,"Majority Family Life Center, Inc.",10000,ein_absent,,,,,pdf_confirms,18399,10000,1,"Williams Majority Family Life Center, Inc. 812630457 $10,000 DYCD 27."
data/fy25/schedule_c/fy25_appendix_b_local.csv,1592,2025,922440697,"MVP Swimmers, Inc.",10000,ein_absent,,,,,pdf_confirms,18724,10000,1,"Riley MVP Swimmers, Inc. - Council District 12 922440697 $10,000 DYCD funds to be used to assist with swimming instruction for Council District 12."
data/fy25/schedule_c/fy25_appendix_b_local.csv,1911,2025,113604970,"NY Writers Coalition, Inc.",5000,ein_absent,,,,,pdf_confirms_weak,19463,5000,2,"Hudson Council District 35 113604970 $5,000 DCLA costs for public events."
data/fy25/schedule_c/fy25_appendix_b_local.csv,2021,2025,133774499,"Praise, Peace and Pride, Inc.",5000,ein_absent,,,,,pdf_confirms,19731,5000,1,"Stevens Praise, Peace and Pride, Inc. - Council District 16 133774499 $5,000 DYCD Council District 16."
data/fy25/schedule_c/fy25_appendix_b_local.csv,2484,2025,274637480,"Urban Hope, Inc.",22500,ein_absent,,,,,pdf_confirms,20845,22500,1,"Hanks Urban Hope, Inc. 274637480 $22,500 DYCD Funding will support various community programs and services in Council District 49."
data/fy25/schedule_c/fy25_appendix_b_local.csv,2513,2025,912036204,"Vietnam Veterans of America, Chapter 126",2500,ein_absent,,,,,pdf_confirms,20923,2500,1,"Holden City Veterans Day parade 912036204 $2,500 DVS New York City Veterans Day parade"
data/fy25/schedule_c/fy25_appendix_b_local.csv,2601,2025,113618826,Yeshiva Ohr Yisrael,5000,ein_absent,,,,,pdf_confirms,21146,5000,1,"Narcisse Yeshiva Ohr Yisrael - Council District 46 113618826 $5,000 DYCD Funds to provide a free children's library program in Council District 46."
data/fy25/schedule_c/fy25_appendix_c_youth.csv,250,2025,823196869,Crazy Science Corp,5000,ein_absent,,,,,pdf_confirms,21802,5000,1,"Mealy Crazy Science Corp 823196869 $5,000 cares, museums, and park etc."
data/fy25/schedule_c/fy25_appendix_c_youth.csv,532,2025,465695272,"Muslim Sisters of Staten Island, Inc.",5000,ein_absent,,,,,pdf_confirms,22498,5000,1,"Hanks Council District 49 465695272 $5,000 Funding will support youth programming and services in Council District 49."
data/fy25/schedule_c/fy25_appendix_c_youth.csv,662,2025,873939856,"REM Center, Inc.",10000,ein_absent,,,,,pdf_confirms,22803,10000,1,"Ayala REM Center, Inc. - Family Enrichment Center 873939856 $10,000 To support programming at the Family Enrichment Center."
data/fy25/schedule_c/fy25_appendix_c_youth.csv,765,2025,202104637,"Unity Games, Inc.",5000,ein_absent,,,,,pdf_confirms,23066,5000,1,"Hanks Unity Games, Inc. - Annual Unity Games 202104637 $5,000 Funding will support the annual Unity Games event."
data/fy25/schedule_c/fy25_schedule_c_awards.csv,11,2025,884406318,America Dan Yang Association Corp.,5000,ein_absent,,,,,pdf_confirms,419,5000,1,"Zhuang Activates 884406318 $5,000 DYCD Funding for free meals, community outreach services, aid to families in need."
data/fy25/schedule_c/fy25_schedule_c_awards.csv,29,2025,126186140,"Bible Church of Christ, Inc., The",10000,ein_absent,,,,,pdf_confirms,459,10000,1,"Stevens Council District 16 126186140 $10,000 DYCD services in Council District 16."
data/fy25/schedule_c/fy25_schedule_c_awards.csv,523,2025,900954778,"All Star Code, Inc.",10000,ein_absent,,,,,pdf_confirms,1637,10000,1,"Louis All Star Code, Inc. - Council District 45 90-0954778 $10,000 DYCD"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,754,2025,463745556,69th Precinct Clergy Council,10000,ein_absent,,,,,pdf_confirms,2098,10000,1,"Louis 69th Precinct Clergy Council - Council District 45 463745556 $10,000 DYCD Funds to support victim services and support in Council District 45."
data/fy25/schedule_c/fy25_schedule_c_awards.csv,821,2025,853728590,Chinatown Organization for Media Awakening -,5000,ein_absent,,,,,pdf_confirms,2223,5000,1,"Marte Chinatown Organization for Media Awakening - 853728590 $5,000 DYCD Funding will support workshops with industry professionals and published authors and pl"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,954,2025,464052556,"National Youth Organization of Pakistan, Inc.",5000,ein_absent,,,,,pdf_confirms,2505,5000,1,"Louis Victim Services - Council District 45 464052556 $5,000 DYCD other supportive services.."
data/fy25/schedule_c/fy25_schedule_c_awards.csv,1540,2025,853943723,Kristina Bermudez Creative Developments LLC,20000,ein_absent,,,,,pdf_confirms,3760,20000,1,"Banks Kristina Bermudez Creative Developments LLC 85-3943723 $20,000 DYCD"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,1739,2025,113604970,"NY Writers Coalition, Inc.",20000,ein_absent,,,,,pdf_confirms_weak,4146,20000,2,"Hudson Academy (17K340) 11-3604970 $20,000 DCLA"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,1962,2025,465013189,"Asian American Community Empowerment, Inc.",25000,ein_absent,,,,,pdf_confirms,4602,25000,1,"Zhuang Council District 43 46-5013189 $25,000 DYCD"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,2192,2025,363885457,"Muslim American Society of New York, Inc.",20000,ein_absent,,,,,pdf_confirms,4981,20000,1,"Marmorato Muslim American Society of New York, Inc. - Council District 13 36-3885457 $20,000 DYCD"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,2660,2025,364792598,"Sonny Archer Law Enforcement Scholarship Foundation, Inc.",5000,ein_absent,,,,,pdf_confirms,5848,5000,1,"Hudson Mental Health Support Programming 36-4792598 $5,000 DSS/HRA"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,3465,2025,135562202,Community Service Society of New York,164000,neighbour_bleed,170469,-6469,133824852,,pdf_confirms,8107,164000,10,"Community Service Society of New York 13-5562202 $164,000"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,3542,2025,200774906,"Hester Street Collaborative, Inc.",98250,ein_absent,,,,,pdf_confirms,8272,98250,2,"Hester Street Collaborative, Inc. 20-0774906 $98,250"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,4158,2025,301325083,Gaton Foundation,10000,ein_absent,,,,,pdf_confirms,9908,10000,1,"Williams Gaton Foundation 30-1325083 $10,000 DFTA"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,4703,2025,383652741,DRUM,50000,ein_absent,,,,,pdf_confirms,10981,50000,1,"DRUM – Desis Rising Up and Moving, Inc. 38-3652741 $50,000"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,4743,2025,422787706,"Community Job Center, Inc.",125000,ein_absent,,,,,pdf_confirms,11094,125000,1,"Staten Island Community Job Center, Inc. 42-2787706 $125,000"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,4882,2025,364615681,"United Auto Merchants Association, Inc.",10000,ein_absent,,,,,pdf_confirms,11499,10000,1,"Sanchez Personnel Training - Jerome Corridor - Bronx 36-4615681 $10,000 SBS"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,4916,2025,452201993,"Commonwise Education, Inc.",131548,ein_absent,,,,,pdf_confirms,11598,131548,3,"Commonwise Education, Inc. 45-2201993 $131,548"
data/fy25/schedule_c/fy25_schedule_c_awards.csv,5059,2025,452201993,"Commonwise Education, Inc.",175000,ein_absent,,,,,pdf_confirms,11983,175000,3,"Commonwise Education, Inc. 452201993 $175,000 SBS outreach."
data/fy26/schedule_c/fy26_appendix_a_aging.csv,298,2026,134151778,"New York City Verrazano 10-13 Association, Inc.",5000,ein_absent,,,,,pdf_confirms,17225,5000,1,"Carr New York City Verrazano 10-13 Association, Inc. 134151778 $5,000 operating expenses for the senior safety & security workshops."
data/fy26/schedule_c/fy26_appendix_b_local.csv,11,2026,463856711,121st Police Precinct Community Council,7000,ein_absent,,,,,pdf_confirms,17719,7000,1,"Hanks 49 463856711 $7,000 DYCD Funding will support community programs and services in Council District 49."
data/fy26/schedule_c/fy26_appendix_b_local.csv,32,2026,134151020,"African American Women In Cinema Organization, Inc.",5000,ein_absent,,,,,pdf_confirms,17774,5000,1,"Banks Cinema Program & Filmmaking - Council District 42 134151020 $5,000 DYCD Council District 42."
data/fy26/schedule_c/fy26_appendix_b_local.csv,52,2026,881042164,"Carr, Hanks Albanian-American Association of Ulqin, Inc.",15000,ein_absent,,,,,pdf_confirms,17825,15000,1,"Speaker Carr, Hanks Albanian-American Association of Ulqin, Inc. 881042164 $15,000 DYCD culture, language and Albanian traditions."
data/fy26/schedule_c/fy26_appendix_b_local.csv,143,2026,832173068,"Arts Business Collaborative, Inc.",5000,ein_absent,,,,,pdf_confirms,18048,5000,1,"Hudson District 35 832173068 $5,000 SBS To fund the ABC Help Desk to support independent artists and nonprofits."
data/fy26/schedule_c/fy26_appendix_b_local.csv,526,2026,842066679,"Chimerica Women Association, Inc.",5000,ein_absent,,,,,pdf_confirms,18985,5000,1,"Zhuang for Low Income 842066679 $5,000 DYCD each section in Council District 43."
data/fy26/schedule_c/fy26_appendix_b_local.csv,610,2026,133581914,"Committee for Environmentally Sound Development, Inc.",5000,ein_absent,,,,,pdf_confirms,19195,5000,1,"Brewer Community Engagement & Education 133581914 $5,000 DYCD Funds will support community engagement and education programming and services."
data/fy26/schedule_c/fy26_appendix_b_local.csv,689,2026,133875643,"Delta Sigma Theta Sorority, Inc. Staten Island Alumnae Chapter",5000,ein_absent,,,,,pdf_confirms,19411,5000,1,"Hanks Chapter - Council District 49 133875643 $5,000 DYCD Funds will support community programs and services in Council District 49."
data/fy26/schedule_c/fy26_appendix_b_local.csv,970,2026,142009368,"Empowerment Zone, Inc.",5000,ein_absent,,,,,pdf_confirms,20106,5000,1,"Hanks Parade 142009368 $5,000 DYCD Funding will support the Staten Island Black Heritage parade."
data/fy26/schedule_c/fy26_appendix_b_local.csv,976,2026,814476447,"ENY REIGN, Inc.",5000,ein_absent,,,,,pdf_confirms,20117,5000,1,"Banks Council District 42 814476447 $5,000 SBS (i.e a printshop & ice cart), including a clothing drive in Council District 42."
data/fy26/schedule_c/fy26_appendix_b_local.csv,1191,2026,881341214,"Harlem Festival of Culture Foundation, Inc.",5000,ein_absent,,,,,pdf_confirms,20652,5000,1,"Salaam Harlem Festival of Culture Foundation, Inc. 881341214 $5,000 DYCD community-driven Juneteenth celebration."
data/fy26/schedule_c/fy26_appendix_b_local.csv,1192,2026,800965297,Harlem Historical Society,10000,ein_absent,,,,,pdf_confirms,20655,10000,1,"Salaam Harlem Historical Society 800965297 $10,000 DYCD Harlem’s rich legacy."
data/fy26/schedule_c/fy26_appendix_b_local.csv,1310,2026,462418234,"Jake Foundation, Inc.",5000,ein_absent,,,,,pdf_confirms,20938,5000,1,"Brewer Jake Foundation, Inc. - Summer Soccer - Council District 6 462418234 $5,000 DYCD Funds will support a Summer Soccer Program for at risk youth in Council "
data/fy26/schedule_c/fy26_appendix_b_local.csv,1402,2026,843309358,"Knickerbocker Avenue Merchants Partnership, Inc.",10000,ein_absent,,,,,pdf_confirms,21182,10000,1,"Nurse Knickerbocker Beautification 843309358 $10,000 DYCD stimulate economic activity and community partnerships."
data/fy26/schedule_c/fy26_appendix_b_local.csv,1650,2026,205689079,"Neighborhood Housing Services of Staten Island, Inc.",10000,ein_absent,,,,,pdf_confirms,21806,10000,1,"Hanks Council District 49 205689079 $10,000 HPD Funding to support the clean energy hub in Council District 49."
data/fy26/schedule_c/fy26_appendix_b_local.csv,1922,2026,851202832,"Nexgen Women In Accounting, Inc.",5000,ein_absent,,,,,pdf_confirms,22414,5000,1,"Louis Leaders - Council District 45 851202832 $5,000 DYCD of accounting and finance in Council District 45."
data/fy26/schedule_c/fy26_appendix_b_local.csv,2037,2026,133774499,"Praise, Peace and Pride, Inc.",5000,ein_absent,,,,,pdf_confirms,22691,5000,1,"Stevens Praise, Peace and Pride, Inc. - Council District 16 133774499 $5,000 DYCD Council District 16."
data/fy26/schedule_c/fy26_appendix_b_local.csv,2079,2026,113201956,"Q Kingdom Ministries, Inc.",5000,ein_absent,,,,,pdf_confirms,22801,5000,1,"Narcisse District 46 113201956 $5,000 DYCD Funds to provide educational services and enrichment for youth in Council District 46."
data/fy26/schedule_c/fy26_appendix_c_youth.csv,4,2026,832487282,"4ward Inclusion Consulting, Inc.",7500,ein_absent,,,,,pdf_confirms,24146,7500,1,"Salaam District 9 832487282 $7,500 Funds to be used for implementing of mentoring program to youth in Council District 9."
data/fy26/schedule_c/fy26_appendix_c_youth.csv,83,2026,262885471,Blessed Trinity Roman Catholic Church,25000,ein_absent,,,,,pdf_confirms,24345,25000,1,"Ariola Blessed Trinity Roman Catholic Church - Youth Sports Program 262885471 $25,000 Funds will be used to support Blessed Trinity's Youth Sports program."
data/fy26/schedule_c/fy26_appendix_c_youth.csv,250,2026,133447662,"Council For Living Music, Inc., The",5000,ein_absent,,,,,pdf_confirms,24776,5000,1,"Bottcher Discussion & Student Jam Sessions 133447662 $5,000 Funds will support programming and operations."
data/fy26/schedule_c/fy26_appendix_c_youth.csv,294,2026,463216286,Emma's Place,5000,ein_absent,,,,,pdf_confirms,24889,5000,1,"Hanks Council District 49 463216286 $5,000 District 49."
data/fy26/schedule_c/fy26_appendix_c_youth.csv,329,2026,844257877,"G.E.M.S., Inc.",10000,ein_absent,,,,,pdf_confirms,24969,10000,1,"Banks G.E.M.S., Inc. - Council District 42 844257877 $10,000 being while fostering an authentic environment."
data/fy26/schedule_c/fy26_appendix_c_youth.csv,485,2026,272264157,"Liga Caribe Baseball League AA, Inc.",10000,ein_absent,,,,,pdf_confirms,25356,10000,1,"Feliz 15 272264157 $10,000 Funding will go towards baseball programming in Council District 15."
data/fy26/schedule_c/fy26_appendix_c_youth.csv,817,2026,472686128,Young Minds In Motion,10000,ein_absent,,,,,pdf_confirms,26171,10000,1,"Farias Young Minds In Motion - Council District 18 472686128 $10,000 Funding to support the Youth Empowerment Program in Council District 18."
data/fy26/schedule_c/fy26_schedule_c_awards.csv,309,2026,934263895,BK Rams,10000,ein_absent,,,,,pdf_confirms,1224,10000,1,"Delegation BK Rams - Youth Programming 934263895 $10,000 DYCD facility and field costs."
data/fy26/schedule_c/fy26_schedule_c_awards.csv,1105,2026,132969182,"Urban Youth Alliance International, Inc.",10000,ein_absent,,,,,pdf_confirms,3031,10000,1,"Stevens Programming - Council District 16 132969182 $10,000 DYCD Funds will be used to support youth and violence prevention programming in Council District 16."
data/fy26/schedule_c/fy26_schedule_c_awards.csv,1543,2026,991869451,"Emmys Dream Builders, Inc.",20000,ein_absent,,,,,pdf_confirms,4218,20000,1,"Elementary (18K114) 99-1869451 $20,000 DYCD"
data/fy26/schedule_c/fy26_schedule_c_awards.csv,1588,2026,201982947,Harlem Link Charter School,20000,ein_absent,,,,,pdf_confirms,4340,20000,1,"Salaam Harlem Link Charter School 20-1982947 $20,000 DYCD"
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2233,2026,133308542,"Forum of Italian American Educators 1, Inc.",10000,ein_absent,,,,,pdf_confirms,6119,10000,1,"Marmorato Forum of Italian American Educators 1, Inc. 13-3308542 $10,000 DYCD"
data/fy26/schedule_c/fy26_schedule_c_awards.csv,2815,2026,113838770,"Silent Voices United, Inc.",10000,ein_absent,,,,,pdf_confirms,7593,10000,1,"Salaam Silent Voices United, Inc. - Council District 9 11-3838770 $10,000 DSS/HRA"
data/fy26/schedule_c/fy26_schedule_c_awards.csv,3380,2026,853305696,"OneBlock, Inc.",50000,ein_absent,,,,,pdf_confirms,9410,50000,1,"Brewer OneBlock, Inc. - UWS Cleanup 85-3305696 $50,000 DYCD"
data/fy26/schedule_c/fy26_schedule_c_awards.csv,3390,2026,010890508,"Recycle For Education, Inc.",10000,ein_absent,,,,,pdf_confirms,9432,10000,1,"Williams Recycle For Education, Inc. - Council District 27 01-0890508 $10,000 DYCD"
