scope,year,file,line,column,ein,ein_printed,amount,name,host_ein,host_amount,present_any_year,present_same_year
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,453023036,45-3023036,18000,"2020 Vision for Schools, Inc.",132709368,16000,32,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,453023036,45-3023036,18000,"2020 Vision for Schools, Inc.",132709368,16000,32,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,510135262,51-0135262,18000,"Black Spectrum Theatre Company, Inc.",132709368,16000,0,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,510135262,51-0135262,18000,"Black Spectrum Theatre Company, Inc.",132709368,16000,0,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,112730714,11-2730714,18000,American Museum of the Moving Image,132709368,16000,12,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,112730714,11-2730714,18000,American Museum of the Moving Image,132709368,16000,12,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,450476945,45-0476945,18000,"Sundog Theatre, Inc.",132709368,16000,12,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,450476945,45-0476945,18000,"Sundog Theatre, Inc.",132709368,16000,12,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,472167056,47-2167056,18000,"Victory Music and Dance Company, Inc.",132709368,16000,6,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,030553092,03-0553092,18000,"Man Up, Inc.",132709368,16000,0,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,030553092,03-0553092,18000,"Man Up, Inc.",132709368,16000,0,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,205332584,20-5332584,18000,Purelements: An Evolution in Dance,132709368,16000,0,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,800612019,80-0612019,18000,"East Flatbush Village, Inc.",132709368,16000,0,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,237072915,23-7072915,18000,"Brooklyn Arts Council, Inc.",132709368,16000,12,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,237072915,23-7072915,18000,"Brooklyn Arts Council, Inc.",132709368,16000,12,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,113604970,11-3604970,18000,"NY Writers Coalition, Inc.",132709368,16000,0,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,132612524,13-2612524,18000,Fund for the City of New York,132709368,16000,0,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,136153378,13-6153378,18000,Bronx County Historical Society,132709368,16000,13,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,136153378,13-6153378,18000,Bronx County Historical Society,132709368,16000,13,0
spill_same_rows,FY2019,data/fy19/schedule_c/fy19_schedule_c_awards.csv,632,program,453023036,45-3023036,12000,"2020 Vision for Schools, Inc.",132709368,16000,0,0
unflagged_rows,FY2016,data/fy16/schedule_c/fy16_schedule_c_awards.csv,107,program,135645885,13-5645885,160000,Safe Passage Project,112859151,90000,0,0
unflagged_rows,FY2016,data/fy16/schedule_c/fy16_schedule_c_awards.csv,191,program,133077049,13-3077049,32000,Morrison Lafayette/Boyton Lafayette NORC,132707665,152000,6,0
unflagged_rows,FY2016,data/fy16/schedule_c/fy16_schedule_c_awards.csv,201,program,133608860,13-3608860,20000,Wilson M. Morris Senior Center,136400434,2655,0,0
unflagged_rows,FY2016,data/fy16/schedule_c/fy16_schedule_c_awards.csv,221,program,112301220,11-2301220,183000,House of Jacob,112567809,100000,2,0
unflagged_rows,FY2016,data/fy16/schedule_c/fy16_schedule_c_awards.csv,227,program,132885400,13-2885400,75000,Mary Bethune Neighborhood Center,131624228,60000,0,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,26,purpose,134117469,13-4117469,20000,Cumbo Scenarios USA,611652332,20000,0,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,30,purpose,133973196,13-3973196,20000,"Kallos MOUSE, Inc.",135562989,20000,63,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,30,purpose,131624178,13-1624178,20000,"Koo Selfhelp Community Services, Inc.",135562989,20000,50,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,36,purpose,133935309,13-3935309,20000,"Mendez PowerMyLearning, Inc.",112934620,20000,56,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,36,purpose,133935309,13-3935309,20000,"Miller PowerMyLearning, Inc.",112934620,20000,56,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,37,purpose,113064561,11-3064561,20000,"Richards Community Center of the Rockaway Peninsula, Inc.",112934620,20000,2,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,39,purpose,112047151,11-2047151,20000,"Ulrich Catholic Charities Neighborhood Services, Inc.",208562533,20000,14,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,40,purpose,131624178,13-1624178,20000,"Vallone Selfhelp Community Services, Inc.",550882599,20000,50,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,62,program,133611138,13-3611138,113200,H.A.D.L.E.Y. Players,770608611,14600,0,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,62,program,133111859,13-3111859,29800,"Instituto Arte Teatral Internacional, Inc.",770608611,14600,2,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,62,program,237212492,23-7212492,113200,"International Arts Relations, Inc.",770608611,14600,4,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,62,program,133985592,13-3985592,29800,"LAByrinth, Inc.",770608611,14600,2,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,144,program,133098397,13-3098397,61000,North Bronx,113059958,51000,0,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,144,program,471169779,47-1169779,71000,"Neighborhood Housing Services of Brooklyn CDC, Inc.",113059958,51000,4,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,144,program,471169779,47-1169779,71000,"Neighborhood Housing Services of Brooklyn CDC, Inc.",113059958,51000,4,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,144,program,471169779,47-1169779,51000,"Neighborhood Housing Services of Brooklyn CDC, Inc.",113059958,51000,2,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,144,program,237398279,23-7398279,71000,"Neighborhood Housing Services of Jamaica, Inc.",113059958,51000,0,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,144,program,237398279,23-7398279,51000,"Neighborhood Housing Services of Jamaica, Inc.",113059958,51000,0,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,144,program,133110811,13-3110811,61000,Neighborhood Initiatives Development Corporation (NIDC),113059958,51000,14,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,232,program,135562308,13-5562308,30000,Langone Medical Center,116078704,63263,2,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,297,program,112047151,11-2047151,251000,Sheepshead Bay Nostrand NORC,136400434,529000,8,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,299,program,135562230,13-5562230,78000,NORC,132620896,76000,6,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,299,program,510204121,51-0204121,45000,"Jamaica Service Program for Older Adults, Inc. (JSPOA) NORC",132620896,76000,4,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,305,program,112047151,11-2047151,95000,Flushing,135562256,95000,4,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,322,program,133564313,13-3564313,2200000,WSC,133268539,60000,14,0
unflagged_rows,FY2017,data/fy17/schedule_c/fy17_schedule_c_awards.csv,322,program,133564313,13-3564313,5354200,Consortium for Worker Education - JtBO,133268539,60000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,9,purpose,133277408,133277408,5000,"00 Funding will support the purchase of equipment and supplies to upgrade the arts and crafts room, reception area, computer room, dining area and kitchen. Garodnick Alzheimers Disease and Related Disorders Association - New York City, Inc.",237436147,25000,16,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,9,purpose,133277408,133277408,5000,"Funding will support education, outreach and free enrollment in the Safe Return program, which provides support for persons with Alzheimer's disease . Chin Alzheimers Disease and Related Disorders Association - New York City, Inc.",237436147,25000,16,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,9,purpose,133277408,133277408,5000,"To fund Medic Alert Alzheimer’s Association Safe Return to operate in District 1 Chin Alzheimers Disease and Related Disorders Association - New York City, Inc.",237436147,25000,16,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,9,purpose,133277408,133277408,5000,"To support outreach staff to engage immigrant communities in Lower Manhattan, which includes doing presentations and producing in- language materials. Cumbo Alzheimers Disease and Related Disorders Association - New York City, Inc.",237436147,25000,16,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,9,purpose,112488439,112488439,7500,"Funding to support CaringKind programs with an emphasis on the Chinese community. Lander American-Italian Coalition of Organizations, Inc.",237436147,25000,11,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,9,purpose,112488439,112488439,7500,"To support operational expenses of Education and Wellness Programs for Seniors Greenfield American-Italian Coalition of Organizations, Inc.",237436147,25000,11,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,9,purpose,132745426,132745426,3500,"Funds will be used for wellness and health programming for older adults, funding to support yoga and health classes Rodriguez ARC XVI Fort Washington, Inc.",237436147,25000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,9,purpose,132745426,132745426,20500,"Funding to support operating expenses of transportation services. Rodriguez ARC XVI Fort Washington, Inc.",237436147,25000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,10,program,133277408,133277408,5000,"New York City, Inc.",133187792,5000,16,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,10,program,133277408,133277408,5000,"Funding will support education, outreach and free enrollment in the Safe Return program, which provides support for persons with Alzheimer's disease . Chin Alzheimers Disease and Related Disorders Association - New York City, Inc.",133187792,5000,16,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,10,program,133277408,133277408,5000,"To fund Medic Alert Alzheimer’s Association Safe Return to operate in District 1 Chin Alzheimers Disease and Related Disorders Association - New York City, Inc.",133187792,5000,16,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,10,program,133277408,133277408,5000,"To support outreach staff to engage immigrant communities in Lower Manhattan, which includes doing presentations and producing in- language materials. Cumbo Alzheimers Disease and Related Disorders Association - New York City, Inc.",133187792,5000,16,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,10,program,112488439,112488439,7500,"Funding to support CaringKind programs with an emphasis on the Chinese community. Lander American-Italian Coalition of Organizations, Inc.",133187792,5000,11,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,10,program,112488439,112488439,7500,"To support operational expenses of Education and Wellness Programs for Seniors Greenfield American-Italian Coalition of Organizations, Inc.",133187792,5000,11,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,10,program,132745426,132745426,3500,"Funds will be used for wellness and health programming for older adults, funding to support yoga and health classes Rodriguez ARC XVI Fort Washington, Inc.",133187792,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,10,program,132745426,132745426,20500,"Funding to support operating expenses of transportation services. Rodriguez ARC XVI Fort Washington, Inc.",133187792,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,10,purpose,264164117,264164117,10000,00 Funds will support AAFE's senior care center in District 1. Menchaca Asian Community United Society Inc.,133187792,5000,2,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,19,purpose,264742989,264742989,5000,"00 Funds will support the Golden Age club including senior peer counseling, community updates and information on senior services. Rosenthal Bloomingdale Aging in Place, Inc.",262885471,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,20,program,264742989,264742989,7500,Neighborhood Senior Wellness,131623910,2500,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,30,purpose,237072915,237072915,10500,"00 To provide funding for the Senior Healthy Eating and Wellness program at E. Roberts Moore Senior Center. Williams Brooklyn Arts Council, Inc.",133254484,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,30,purpose,237072915,237072915,9500,"Funds will be used to support Brooklyn Arts Council in providing programs and services for senior residents throughout District 45 and the Borough of Brooklyn. Lander Brooklyn Arts Council, Inc.",133254484,5000,3,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,37,purpose,262214534,262214534,6500,"00 To provide Eldercare programming and outreach. Cumbo Brooklyn Community Pride Center, Inc.",262214534,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,60,purpose,112652331,112652331,7000,"00 Funds will support the Woodhaven - Richmond Hill Senior Center's educational, recreational and health promotion activities, transportation needs by seniors and to provide support for general operations. Constantinides Central Astoria Local Development Coalition, Inc.",112047151,31000,7,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,61,program,133626127,133626127,20000,Seniors on the Move,111633509,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,80,purpose,111994182,111994182,15000,"00 The funds will support health, wellness and safety workshops, recreational programming, excursion, sewing classes, and milestone/seasonal events/celebrations. Greenfield Congregation Bnai Yosef",131977533,10000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,81,program,131769584,131769584,12000,Hamilton Grange Senior Center,111802803,15000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,83,purpose,133608860,133608860,5000,"00 Funds will support purchase of materials and supplies for events and office equipment as needed. Rodriguez COTHOA Luncheon Club, Inc.",133634076,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,83,purpose,132755323,132755323,10000,"Funding to support the provision of health/wellness activities for seniors. Torres Council of Belmont Organizatons, Inc. - Senior Social Services",133634076,5000,1,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,83,purpose,132755323,132755323,20000,"Funds will support direct services for seniors to access federal, state and local public entitlement programs. Torres Council of Belmont Organizatons, Inc. - Social Services for Community",133634076,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,85,purpose,753046891,753046891,7000,"00 Funds will be used to support COJO in assisting seniors through support services including benefit enrollment, crisis intervention; emergency assistance, home care, and insurance enrollment with in- house health insurance navigator as needed. Williams Council of Peoples Organization, Inc.",112864728,9000,5,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,85,purpose,753046891,753046891,3500,"Funding will be used to provide unemployed individuals over the age of 55 who have Medicaid or Medicare with lunch 5 days a week. Lander Council of Peoples Organization, Inc.",112864728,9000,1,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,85,purpose,132967277,132967277,5000,"Funding to support general operating and programming costs. Chin Council of Senior Centers and Services of NYC, Inc.",112864728,9000,9,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,88,purpose,112322490,112322490,15000,00 Funding to support the food pantry and center providing crucial services to seniors and the community Eugene Crown Heights Preservation Committee Corporation,237390996,30000,1,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,88,purpose,112322490,112322490,20000,"Funding to support senior programming and activities including ESL classes, computer classes, and trips, and to defray the cost of wheel chair accessible senior bus. Cumbo Crown Heights Preservation Committee Corporation",237390996,30000,3,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,88,purpose,112322490,112322490,5000,Funds will be used to enhance activities for seniors including educational and recreational classes and events. It will also be used for maintaining senior wheel chair accessible bus. Mealy Crown Heights Preservation Committee Corporation - Shalom Senior Center,237390996,30000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,112,program,142009368,142009368,5000,Literacy for Seniors,133104293,9500,9,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,112,purpose,112772287,112772287,18375,"00 To support Encores Home Delivered Meals Program, delivering meals to homebound seniors living on the Westside of midtown Manhattan. Eugene Fenimore Senior Center, Inc.",133104293,9500,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,114,purpose,203244567,203244567,7000,"00 To support a healthy aging program, including classes in martial arts, salsa, line dance, Zumba, and Wii fitness. Williams Flatbush Shomrim Safety Patrol, Inc.",132666921,10000,10,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,114,purpose,203244567,203244567,15000,"Funds will be used to support FSSP in providing assistance programs for the elderly as well as awareness programs regarding anti-terrorism and medical concerns. The funding also supports assistance in case of emergencies such as natural disasters. Deutsch Flatbush Shomrim Safety Patrol, Inc.",132666921,10000,2,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,121,purpose,112300840,112300840,7500,"00 Funds will be used to support educational, recreational, wellness, and technological activities targeted at Brooklyn adults of 60 years of age and older. Cornegy Fort Greene Council, Inc. - Stuyvesant Heights Neighborhood Senior Center",112300840,20000,1,1
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,122,program,112300840,112300840,7500,Stuyvesant Heights Neighborhood Senior Center,112300840,24900,1,1
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,128,purpose,057509019,057509019,5000,00 Funding will help support Goddard Riverside's Home Delivered Meals program. Ulrich Golden Age Club of Nativity,131893908,10000,2,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,131,purpose,112791048,112791048,10000,"00 Funding for activities and services that meet the psychosocial, health and financial needs of community seniors at the Grand Coalition of Seniors (GSC) Senior Center. Vallone Greater Whitestone Taxpayers Community Center, Inc.",135562230,20000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,136,purpose,112648501,112648501,7000,"00 Funding to support the Buddy2Buddy peer support program Williams Haitian Centers Council, Inc.",113364328,8000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,147,purpose,237237927,237237927,9000,"00 Funding will go towards coordination of art exhibitions and related programming; Mitzvah day, a celebration of volunteerism; aerobic exercise classes; and a Thanksgiving multicultural festival. Lander Heights and Hills, Inc.",130831470,10000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,147,purpose,237237927,237237927,17000,"To provide funding support for the Heights and Hills Case Management Program. Levin Heights and Hills, Inc.",130831470,10000,4,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,147,purpose,237237927,237237927,6000,"To provide in-home case management services. Cornegy Heights and Hills, Inc.",130831470,10000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,147,purpose,237237927,237237927,9000,"Funding to support the Case Management Program which currently provides ongoing in-home case management services homebound seniors in Brooklyn. Lander Heights and Hills, Inc.",130831470,10000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,147,purpose,237237927,237237927,7000,"Funding for supplies and to support health management, education, recreation, arts and technology programming. Cumbo Heights and Hills, Inc.",130831470,10000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,158,purpose,264791960,264791960,5000,"00 Funding to support recreational activities and programming at the Hope of Israel Senior Citizens center. Reynoso Hosh Yoga, Inc. - Onderdonk House",132749857,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,159,program,264791960,264791960,5000,Onderdonk House,133887707,30000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,172,program,134161600,134161600,5000,JRPC Still Rising Senior Program,111729398,21300,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,172,purpose,510204121,510204121,35000,"00 Funds granted to the Riis Senior Center support a program which served residents aged 60 and above who benefit from meal service, transportation, activities and casework assistance. CD28 Jamaica Service Program for Older Adults, Inc. (JSPOA)",111729398,21300,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,172,purpose,510204121,510204121,10000,"To provide programming and recreational activities for seniors. Funds requested will be used for outreach materials, upgrade equipment (kitchen, freezers, oven) and other program cost. Miller Jamaica Service Program for Older Adults, Inc. (JSPOA) - NORC",111729398,21300,2,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,172,purpose,510204121,510204121,5000,"Funding will support the senior citizens' homeowners' fair and staff salaries. Lancman Jamaica Service Program for Older Adults, Inc. (JSPOA) - Shelton House Senior Center",111729398,21300,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,172,purpose,510204121,510204121,15000,"Funding will support operational costs associated with transportation and activities for the senior center at Shelton Houses. Miller Jamaica Service Program for Older Adults, Inc. (JSPOA) - Theodora Jackson Adult Center",111729398,21300,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,172,purpose,510204121,510204121,5000,"The funds will support general center operating expenses, the purchase of a freezer, a refrigerator, a new pool table and the salary of a part time afternoon driver that will allow members to stay at the center longer. Miller Jamaica Service Program for Older Adults, Inc. (JSPOA) - Transportation Program",111729398,21300,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,218,purpose,112608645,112608645,1000,"00 Funds will support the operation of the South Shore Neighborhood Senior Center, provide nutritious kosher lunch and door-to-door transportation Greenfield Jewish Community Council of Canarsie, Inc. - Protecting Our Seniors",135562256,10000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,219,program,112608645,112608645,1000,Protecting Our Seniors,112665181,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,224,purpose,112665181,112665181,7000,"00 Funds will be used to support Ocean Parkway Senior Centers Home Delivered Meals program which provides home delivered meals to homebound seniors. Deutsch Jewish Community Council of Greater Coney Island, Inc. - Senior Citizen Homecare",112665181,2500,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,225,program,112665181,112665181,7000,Senior Citizen Homecare,112665181,8000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,229,purpose,133694790,133694790,8000,00 Funding for the Elder Mentor program in Manhattan nursing home to enhance the hands-on career experience. Johnson Jews for Racial and Economic Justice,131624033,5000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,231,purpose,132619576,132619576,35000,"00 Funding to support the senior program that provides meals, case management, exercise, arts crafts, cultural events, education and nutrition classes at Castle Hill Senior Center. Cabrera Kittay House, Jewish Home Lifecare (D/B/A The New Jewish Home, Kittay Apartments)",131623850,16750,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,235,purpose,237348989,237348989,10000,"00 To fund operational and programming costs of the Korean American Senior College Program and the Korean Food Program. Vallone Korean Community Services of Metropolitan New York, Inc. - Flushing Neighborhood Senior Center",112455396,5000,35,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,236,program,237348989,237348989,15000,Flushing Neighborhood Senior Center,112997255,8000,3,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,253,purpose,112304928,112304928,21000,"00 Funding for a Town Hall Enrollment and Outreach Day in the district, educating hundreds of community residents on state and federal Medicare-related benefits. Richards Merrill Park Civic Association of Springfield Gardens, Inc.",133505372,3500,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,253,purpose,112304928,112304928,8000,"Funds will be used to provide programmatic and operating cost of the Merrill Park Civic Association. Miller Merrill Park Civic Association of Springfield Gardens, Inc.",133505372,3500,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,253,purpose,132738818,132738818,15000,"Funds will be used to assist with general operating expenses including technological upgrades. Page 19 Appendix A: Aging Discretionary Council Member Legal Name of Organization EIN * Amount CM Purpose of Funds Fiscal Conduit FC EIN Ulrich Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",133505372,3500,21,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,253,purpose,132738818,132738818,5000,"Funds will be used to provide crisis mitigation services. Dromm Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",133505372,3500,106,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,253,purpose,132738818,132738818,4000,"To support case workers who help elderly clients who are under threat of eviction or utility shutoff and / or cannot pay medical bills and have other emergencies. Chin Metropolitan New York Coordinating Council on Jewish Poverty, Inc.",133505372,3500,4,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,253,purpose,132738818,132738818,3500,"Funds will support social workers and staff engaged in crisis intervention services. Rosenthal Metropolitan New York Coordinating Council on Jewish Poverty, Inc. - Metropair Handyman Services Program",133505372,3500,8,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,253,purpose,237354073,237354073,8000,"Funds support Metropair Handyman Program. Gibson Mid-Bronx Senior Citizens Council, Inc.",133505372,3500,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,282,purpose,112741128,112741128,8500,"00 Funds will be used for general operating expenses, van maintenance, printing and supplies. Vallone North Flushing Senior Center, Inc.",132759045,10000,0,0
unflagged_rows,FY2018,data/fy18/schedule_c/fy18_appendix_a_aging.csv,284,purpose,020632575,020632575,10000,"00 To provide social, educational and recreational activities such as seasonal celebrations and trips, along with transportation and supplies for Community Garden. Page 21 Appendix A: Aging Discretionary Council Member Legal Name of Organization EIN * Amount CM Purpose of Funds Fiscal Conduit FC EIN Eugene Northeastern Conference of Seventh Day Adventists Community Affairs, Inc.",112574893,9000,0,0
